N=100,N=1000,N=10000,N=50000,N=100000
8.65E-05,7.37E-05,0.000116348,0.000105619,0.000133753
7.82E-05,7.20E-05,0.000116587,0.000208139,0.000142097
8.37E-05,7.18E-05,0.00011611,0.000103951,0.0001297
8.75E-05,7.44E-05,0.000115156,0.00028038,0.000128984
8.99E-05,0.000101805,0.000116825,0.000117779,0.000128031
9.75E-05,9.92E-05,0.000115633,0.000280619,0.000127077
7.75E-05,0.000115395,0.000115871,0.000108957,0.000125408
7.82E-05,0.000107527,0.000169992,0.000106573,0.000128269
7.53E-05,9.47E-05,0.000119925,0.000114202,0.000128031
0.00010705,7.51E-05,0.00011611,0.000234604,0.000124693
0.000105381,0.000104904,0.000145435,0.00010705,0.000127077
9.35E-05,0.000103951,0.000120163,0.000231743,0.000127792
9.97E-05,0.000129461,0.000121593,0.00010705,0.000125647
0.000113487,0.000109434,0.000118494,0.000107765,0.000126123
8.87E-05,8.08E-05,0.00013876,0.000112057,0.000264406
9.66E-05,7.53E-05,0.000122547,0.000217199,0.00014472
9.39E-05,7.53E-05,0.000184298,0.000109196,0.000131607
0.000103474,0.000100613,0.000122309,0.000125647,0.000128269
0.000159025,9.73E-05,0.000118971,0.000118494,0.000128031
0.000118017,0.000106812,0.000117064,0.000108242,0.000128269
0.000110865,0.000124216,0.000118732,0.000117779,0.00013423
9.85E-05,0.000100613,0.00011754,0.000106573,0.000131845
9.58E-05,8.08E-05,0.00011611,0.000105619,0.000136614
8.30E-05,7.46E-05,0.000148058,0.00020957,0.000134945
8.01E-05,9.20E-05,0.000121117,0.000104904,0.000146627
8.44E-05,0.000102043,0.000119209,0.000103235,0.000141144
9.58E-05,9.30E-05,0.000118256,0.00010252,0.000127077
9.42E-05,0.000101089,0.000120401,0.000241756,0.000127077
7.87E-05,7.96E-05,0.000115871,0.000103235,0.000166655
0.000109434,7.37E-05,0.000116348,0.000102758,0.000138283
8.70E-05,8.99E-05,0.00011754,0.000132561,0.000131845
8.46E-05,0.000100374,0.000118494,0.000108719,0.000148058
9.89E-05,9.97E-05,0.000118732,0.000118732,0.000151873
7.51E-05,8.99E-05,0.000116348,0.00011611,0.000123024
7.34E-05,7.65E-05,0.000120878,0.000119448,0.000121593
0.000122786,7.56E-05,0.000118971,9.94E-05,0.000121832
7.70E-05,9.47E-05,0.000120163,0.000102758,0.000149012
7.27E-05,9.92E-05,0.000118732,0.000137091,0.000120401
0.00011301,0.000109196,0.000117779,0.000105143,0.000120163
0.000110865,9.87E-05,0.000147104,9.78E-05,0.000144243
9.87E-05,9.61E-05,0.00015378,0.000201464,0.000149488
7.58E-05,8.15E-05,0.000123262,0.000184536,0.000121593
7.15E-05,7.68E-05,0.000122547,0.000197887,0.00012207
0.000130415,7.46E-05,0.000118971,0.000108004,0.000135422
8.58E-05,9.49E-05,0.000113726,9.89E-05,0.000124693
7.63E-05,9.82E-05,0.000114441,0.000115395,0.000123262
9.58E-05,9.23E-05,0.000116587,0.000109196,0.000122547
8.75E-05,7.92E-05,0.000121355,9.99E-05,0.000121355
7.49E-05,7.58E-05,0.000116825,0.00012517,0.000120401
0.000115871,7.27E-05,0.000121832,9.89E-05,0.000134706
8.03E-05,7.41E-05,0.000125408,0.00013113,0.000170946
0.000108004,7.39E-05,0.00012207,9.61E-05,0.000138044
0.00011158,7.80E-05,0.000154972,0.000131369,0.00012517
8.23E-05,0.000104189,0.000127792,9.66E-05,0.000122309
7.34E-05,0.000102997,0.000124216,9.58E-05,0.000121832
9.78E-05,0.000133038,0.000123978,0.000125647,0.000122547
8.08E-05,9.30E-05,0.00012207,0.000130892,0.000121355
7.46E-05,0.000117064,0.000120401,0.000128269,0.000121832
7.30E-05,0.000107288,0.000123739,0.000125647,0.000136614
7.82E-05,8.06E-05,0.000119925,0.0001266,0.000160456
9.37E-05,7.58E-05,0.00015521,0.000127316,0.000122309
7.51E-05,7.58E-05,0.000156164,0.00012517,0.00012207
7.27E-05,7.27E-05,0.000127554,0.000134706,0.000122309
7.92E-05,8.44E-05,0.000121117,0.000115395,0.00012207
7.10E-05,9.18E-05,0.000119209,0.000112295,0.000121355
0.000130653,9.70E-05,0.000118732,0.00016427,0.000158072
9.13E-05,0.000109911,0.000119448,0.000127792,0.000120878
7.53E-05,7.63E-05,0.000146389,9.63E-05,0.000121593
9.56E-05,7.44E-05,0.00012064,9.47E-05,0.000121593
9.30E-05,7.44E-05,0.000116825,9.75E-05,0.000161171
8.73E-05,7.41E-05,0.000114679,9.49E-05,0.000149488
0.00011158,7.32E-05,0.000113249,9.49E-05,0.000121593
0.000126839,9.61E-05,0.000113964,9.56E-05,0.000169277
8.56E-05,8.01E-05,0.000112534,0.000145435,0.000125408
8.51E-05,7.32E-05,0.000135422,9.54E-05,0.00014925
9.16E-05,7.41E-05,0.000119448,0.000132322,0.000122309
0.000129223,8.44E-05,0.000118256,9.37E-05,0.000152111
0.000118256,0.00010705,0.000118971,0.000139713,0.000121355
8.65E-05,0.000100613,0.000118017,9.32E-05,0.000122547
7.70E-05,0.000101328,0.000116825,0.000127554,0.000149488
7.41E-05,0.000127316,0.000117779,0.000196457,0.000149727
8.25E-05,8.56E-05,0.000117302,0.000159264,0.000121117
0.000112057,9.47E-05,0.000116587,0.000152826,0.000121355
0.000115871,8.25E-05,0.000164986,0.000180483,0.000120401
9.47E-05,7.61E-05,0.000127316,0.000156403,0.00012064
7.87E-05,9.75E-05,0.000120163,0.000165701,0.00012207
7.46E-05,0.000124931,0.000117779,0.000102043,0.000139713
7.22E-05,8.92E-05,0.000117302,0.000111341,0.000157356
9.54E-05,9.23E-05,0.000115156,9.73E-05,0.000134945
9.49E-05,7.75E-05,0.000118017,9.58E-05,0.000123739
8.99E-05,7.96E-05,0.000117302,0.000124693,0.000122309
7.70E-05,7.44E-05,0.000115871,0.000127792,0.000122786
7.37E-05,7.68E-05,0.000117779,0.000116348,0.000161409
0.000110149,8.54E-05,0.000117064,0.000133038,0.000120878
9.25E-05,8.89E-05,0.000115395,0.00011158,0.000123024
8.80E-05,9.11E-05,0.000117302,0.000109911,0.000177145
8.06E-05,7.51E-05,0.000117779,0.000131369,0.000123024
0.00010252,0.000111341,0.000116348,9.92E-05,0.000121355
0.000100374,7.61E-05,0.000118732,9.85E-05,0.000121355
0.000101089,9.35E-05,0.00013566,9.70E-05,0.000120878
8.61E-05,0.000122547,0.000119686,0.0001297,0.000153303
0.000128746,9.01E-05,0.00011611,0.000128746,0.000139952
0.000104189,0.000113249,0.000119209,0.000128984,0.000126123
8.27E-05,9.25E-05,0.000120163,0.000127077,0.000123262
0.000107765,7.80E-05,0.000117064,0.000128984,0.000121593
9.23E-05,9.80E-05,0.000136852,0.0001266,0.000122786
9.30E-05,8.11E-05,0.000123978,0.000126123,0.000121832
0.000105143,0.000101328,0.000119925,0.000127554,0.000122309
0.000107527,8.82E-05,0.000117779,0.000127792,0.000120878
0.000118017,7.70E-05,0.000118017,0.000110149,0.000140905
8.89E-05,7.49E-05,0.000118017,9.97E-05,0.000162601
7.44E-05,7.41E-05,0.000118732,9.70E-05,0.000119686
8.96E-05,7.32E-05,0.000117779,9.61E-05,0.000119925
8.30E-05,7.27E-05,0.00011754,9.58E-05,0.000120401
9.32E-05,7.27E-05,0.00013876,9.56E-05,0.000140429
0.000106096,7.22E-05,0.0001266,9.97E-05,0.000152111
0.000137329,7.22E-05,0.000117064,0.000110626,0.000130415
9.25E-05,8.39E-05,0.000115871,9.89E-05,0.000123262
7.61E-05,7.75E-05,0.000117302,9.63E-05,0.000122309
0.000102758,7.37E-05,0.000115871,9.47E-05,0.000151396
0.000215054,0.000103235,0.000114918,9.73E-05,0.000121593
0.000117302,9.70E-05,0.000117779,9.82E-05,0.000152349
0.000141382,8.18E-05,0.000118017,9.66E-05,0.000152588
0.00010848,9.23E-05,0.000117064,0.000154734,0.000135183
8.13E-05,7.70E-05,0.000115395,0.000135183,0.000131607
0.000100851,7.49E-05,0.00011611,9.61E-05,0.000124216
0.000108957,7.39E-05,0.000116348,0.000104666,0.000123501
9.82E-05,7.34E-05,0.000116825,0.000112057,0.000122786
8.92E-05,7.15E-05,0.000116587,0.000159025,0.000156641
8.85E-05,0.000101805,0.000113726,0.000140429,0.000138283
9.04E-05,7.39E-05,0.000135899,9.75E-05,0.000130177
0.00010705,9.80E-05,0.000128984,0.000136375,0.000122786
9.23E-05,7.92E-05,0.000119448,9.68E-05,0.000123501
0.0001266,7.58E-05,0.000116825,9.73E-05,0.000150204
9.99E-05,7.32E-05,0.000122309,0.000129223,0.00012207
8.44E-05,7.30E-05,0.000115156,9.63E-05,0.000122309
8.30E-05,7.25E-05,0.000118732,0.000124454,0.000145197
8.15E-05,7.30E-05,0.000116348,9.61E-05,0.000152111
8.06E-05,7.27E-05,0.000115633,0.000134706,0.000119925
8.03E-05,0.000100613,0.000116825,9.58E-05,0.000121832
0.000101566,8.63E-05,0.000116348,0.000128508,0.000121117
0.000112772,0.000113964,0.000118494,9.44E-05,0.000119686
0.000113726,0.000109196,0.000115633,0.000134706,0.000119686
7.61E-05,9.23E-05,0.000118732,0.000127554,0.00014329
7.56E-05,0.000104189,0.00011754,0.00013113,0.000143766
0.000125408,0.000112772,0.000118256,0.000137091,0.000126362
8.89E-05,0.000101328,0.000140667,9.78E-05,0.00012207
0.000106812,9.16E-05,0.000128269,9.56E-05,0.000122547
9.51E-05,8.99E-05,0.00012207,9.54E-05,0.000149727
9.66E-05,7.89E-05,0.00013423,0.000132561,0.000119448
0.000102043,7.44E-05,0.000128269,9.56E-05,0.000123262
7.15E-05,9.70E-05,0.000120401,0.000133038,0.000121355
8.77E-05,9.35E-05,0.00012064,9.58E-05,0.000150204
8.89E-05,9.66E-05,0.000118494,9.75E-05,0.000120878
0.000107765,7.89E-05,0.000116587,9.63E-05,0.000121832
8.82E-05,7.49E-05,0.00011754,9.61E-05,0.000147104
8.01E-05,0.000105619,0.000114918,0.000125885,0.000149965
8.06E-05,0.000110149,0.000117779,9.54E-05,0.000120878
7.39E-05,9.18E-05,0.000115871,0.000120163,0.000121832
7.75E-05,0.000105858,0.00011611,0.000101566,0.000137091
9.73E-05,8.68E-05,0.000118017,9.63E-05,0.000132084
0.000136137,7.56E-05,0.000117302,0.000138044,0.000161409
9.99E-05,7.58E-05,0.00015831,0.000127792,0.000120401
9.44E-05,0.000106096,0.000126123,0.000100374,0.000123739
9.82E-05,8.32E-05,0.000117779,9.68E-05,0.00014019
8.44E-05,0.000101805,0.000117064,0.000123978,0.000150681
7.58E-05,8.15E-05,0.000121832,9.56E-05,0.00012207
8.56E-05,7.53E-05,0.000136614,9.66E-05,0.000123024
9.18E-05,7.72E-05,0.000115871,0.000127792,0.000149488
8.46E-05,7.56E-05,0.000117779,0.0001297,0.000128031
9.82E-05,7.32E-05,0.000121593,0.0001266,0.000123739
0.000106096,7.27E-05,0.00011611,0.000128031,0.000123024
0.000115156,0.000117779,0.000116348,0.000129461,0.000123024
0.00010252,0.000105143,0.000117779,0.000126839,0.000178337
0.000136852,0.000150681,0.00011611,0.000125647,0.00012517
0.000101089,0.000123501,0.000123978,0.000106096,0.000123501
0.000110388,0.000107527,0.00011754,9.94E-05,0.000121832
0.000102043,0.000115156,0.00014782,9.78E-05,0.000121117
0.000105381,9.82E-05,0.000129461,9.63E-05,0.00014329
0.000100851,7.82E-05,0.000115395,0.000123978,0.000152111
0.000111103,7.58E-05,0.00011754,0.000130415,0.000121355
8.87E-05,8.56E-05,0.000119448,0.000125885,0.000159502
0.000102282,0.000121832,0.000118971,0.000128269,0.000119925
8.11E-05,8.63E-05,0.000118017,0.000128269,0.000121593
0.000105381,0.000101566,0.000121355,0.000113249,0.000137329
8.06E-05,9.06E-05,0.000119448,9.92E-05,0.000149488
7.44E-05,8.61E-05,0.000119925,9.68E-05,0.000121593
7.44E-05,7.41E-05,0.000115633,9.66E-05,0.000150204
9.37E-05,7.30E-05,0.000119448,0.000149727,0.000155449
9.85E-05,7.22E-05,0.000118732,9.58E-05,0.000123024
7.96E-05,7.13E-05,0.000118732,0.000128031,0.000149965
0.000100136,9.85E-05,0.000120163,0.000163078,0.000121355
9.25E-05,8.73E-05,0.00011754,0.000102997,0.00012064
9.37E-05,7.58E-05,0.000152826,9.80E-05,0.000143766
8.82E-05,7.30E-05,0.000127077,0.000131607,0.000154018
7.53E-05,7.39E-05,0.000119448,0.000127316,0.000137568
9.37E-05,8.92E-05,0.000116825,0.000128269,0.000126839
0.000118971,8.58E-05,0.000118971,0.000127792,0.000123024
8.65E-05,0.000126123,0.000120163,0.000125647,0.000122309
0.00011611,9.01E-05,0.000117064,0.000126839,0.000122547
8.85E-05,9.58E-05,0.000115633,0.000128746,0.000122547
8.99E-05,7.68E-05,0.000117779,0.000200987,0.000121832
7.58E-05,0.000102997,0.00012517,0.000130892,0.000151396
7.25E-05,0.000111103,0.000115871,0.000104666,0.000125408
9.68E-05,0.000108242,0.000114202,9.78E-05,0.000121832
7.08E-05,8.15E-05,0.00011611,0.000137091,0.000119925
7.01E-05,7.77E-05,0.000116587,0.000121593,0.000149727
7.15E-05,0.000102282,0.00011611,0.000103474,0.000122309
7.03E-05,9.20E-05,0.000115871,9.75E-05,0.000159264
7.39E-05,7.56E-05,0.000138521,9.73E-05,0.000122786
7.61E-05,8.68E-05,0.000123501,0.000125647,0.000149727
0.000120401,9.35E-05,0.000118256,9.56E-05,0.000120878
0.000112057,7.63E-05,0.000118971,9.61E-05,0.000119448
0.000115871,7.41E-05,0.000117779,0.000133753,0.000140429
0.000117779,9.13E-05,0.000116587,9.68E-05,0.000150204
0.000109911,8.54E-05,0.00011754,0.000101328,0.000120163
8.08E-05,7.34E-05,0.00011754,0.000110388,0.000148535
7.56E-05,0.000111818,0.000116587,0.000103951,0.000123262
7.65E-05,0.000108004,0.000114441,0.000152588,0.000149965
9.94E-05,8.11E-05,0.00011754,9.63E-05,0.00012517
8.01E-05,9.37E-05,0.000117302,0.000126123,0.000148535
7.34E-05,0.000110388,0.00011611,0.000130892,0.00012064
7.94E-05,0.000102997,0.000116348,0.0001266,0.000154018
8.61E-05,0.000110626,0.000118494,0.00012064,0.000120878
9.30E-05,0.000155687,0.000115633,0.000134945,0.000119448
9.39E-05,0.000100613,0.000144005,0.000133991,0.000121593
9.32E-05,7.87E-05,0.000120878,0.000102043,0.000120878
7.65E-05,8.61E-05,0.000113964,9.70E-05,0.000119448
0.000104666,0.000103474,0.000117779,0.000128269,0.000138521
0.000104189,0.000102997,0.000114441,0.0001266,0.000156641
7.80E-05,8.94E-05,0.000112534,0.000128269,0.00013876
0.000187874,7.68E-05,0.000113726,0.0001266,0.000163794
0.000136614,0.000100136,0.000114202,0.0001266,0.000123739
9.68E-05,7.94E-05,0.000116825,0.000128269,0.000148535
7.51E-05,0.000101566,0.000115633,0.000126362,0.000121117
7.87E-05,8.51E-05,0.000114202,0.000127316,0.000120878
7.37E-05,9.85E-05,0.000115156,0.000125885,0.000139475
0.000101805,9.30E-05,0.000133276,0.00011611,0.000149965
8.06E-05,7.68E-05,0.000121593,0.000105143,0.000121117
8.56E-05,7.53E-05,0.000116825,0.00011611,0.000165462
0.000109911,7.41E-05,0.000115395,0.000103951,0.000211
8.87E-05,7.13E-05,0.000177383,0.000128508,0.000150442
7.34E-05,9.44E-05,0.000131369,0.000129461,0.000173569
9.37E-05,9.61E-05,0.000119448,9.99E-05,0.000165224
9.92E-05,0.000109911,0.000117302,0.000130177,0.000163317
7.94E-05,0.000112295,0.000117779,0.000100613,0.000165224
7.37E-05,8.15E-05,0.000116825,9.89E-05,0.000125647
8.70E-05,0.000132561,0.000115871,0.000132084,0.000126123
0.000100613,0.000122786,0.000115871,0.0001297,0.000148535
9.51E-05,8.39E-05,0.000115156,0.00010252,0.000125408
0.000127792,0.000111818,0.000115395,9.92E-05,0.00015521
8.70E-05,9.99E-05,0.000115395,9.97E-05,0.000131607
7.61E-05,0.000115156,0.000114918,0.000131845,0.000129223
0.000104666,0.000118971,0.000116825,0.000127792,0.000136614
0.000100136,0.000118256,0.000114679,9.92E-05,0.000124216
7.82E-05,9.37E-05,0.000113726,0.000121355,0.000124216
8.82E-05,9.68E-05,0.000116348,0.000135422,0.00014019
9.85E-05,8.18E-05,0.00014019,0.000102997,0.000150919
0.000103474,8.75E-05,0.000122547,0.000100136,0.000123978
9.35E-05,0.000100851,0.000118256,9.92E-05,0.000123262
7.80E-05,0.000131607,0.000116587,0.00013113,0.000143766
9.70E-05,0.000105858,0.000116825,0.000129938,0.000127554
8.32E-05,9.78E-05,0.000116587,0.000128031,0.000161648
9.30E-05,9.47E-05,0.000115395,9.94E-05,0.000127316
0.000100851,8.39E-05,0.000156403,0.000101328,0.000145197
0.000131845,7.61E-05,0.000115871,0.000112772,0.000133991
0.000135422,9.66E-05,0.000116825,0.000102997,0.000125885
0.000162601,9.85E-05,0.000115633,0.000100613,0.000125408
0.000114441,0.000107288,0.000116587,9.94E-05,0.000143528
9.78E-05,0.000102758,0.00011611,9.89E-05,0.000124454
7.80E-05,9.94E-05,0.000115871,0.000100613,0.000124454
7.30E-05,9.78E-05,0.000118971,0.000128031,0.000136852
7.13E-05,9.39E-05,0.000115871,0.000131607,0.000123739
7.77E-05,9.01E-05,0.00016737,0.000110626,0.000123024
8.03E-05,8.96E-05,0.000129938,0.000102758,0.000123262
7.65E-05,7.65E-05,0.000121593,0.000134945,0.000122786
8.13E-05,8.01E-05,0.00024271,0.000131845,0.000123262
7.25E-05,9.49E-05,0.000118494,0.000140429,0.000123501
9.04E-05,7.72E-05,0.000116825,0.00018692,0.000123739
8.65E-05,7.53E-05,0.000136852,0.000100851,0.000146866
0.000107288,0.0001297,0.000124216,0.000104904,0.000131369
0.000105619,8.58E-05,0.000119448,0.000219345,0.00012517
8.46E-05,7.63E-05,0.000118732,0.000102282,0.000123024
8.06E-05,7.49E-05,0.000115633,0.000168085,0.000123262
7.32E-05,7.30E-05,0.000116825,0.000102282,0.000138283
8.13E-05,0.000125408,0.00011611,0.00018096,0.000122786
7.94E-05,8.80E-05,0.000115633,0.000104666,0.00012207
9.87E-05,7.72E-05,0.000140905,0.000112772,0.000122309
7.18E-05,8.15E-05,0.000127077,0.000103712,0.000149727
8.03E-05,7.34E-05,0.000120401,0.000228643,0.000123024
0.000110388,7.34E-05,0.000117779,0.000168562,0.000130653
9.87E-05,8.25E-05,0.00011611,0.000103712,0.000152111
9.30E-05,9.49E-05,0.000114679,0.000144243,0.000123262
0.000127792,0.000104904,0.000117302,0.000102997,0.000121593
8.51E-05,0.000111341,0.000177622,0.000148535,0.000138521
9.87E-05,0.000110149,0.000118017,0.000102997,0.000127077
9.04E-05,9.80E-05,0.000115871,0.000142097,0.000123262
0.000101328,0.000103474,0.000115633,9.85E-05,0.000123501
9.35E-05,0.000278234,0.000115156,0.000141144,0.000123501
9.70E-05,0.000111341,0.000117302,9.82E-05,0.000151157
8.06E-05,0.000110626,0.000115871,0.000144482,0.000123024
7.25E-05,7.61E-05,0.000118494,0.00011754,0.000151157
7.13E-05,0.000104904,0.000117064,0.000108242,0.000121355
7.13E-05,7.61E-05,0.000146151,0.000104189,0.000123024
7.22E-05,7.53E-05,0.000119925,0.000155687,0.00012207
7.06E-05,7.58E-05,0.000114918,0.000105858,0.000121593
7.22E-05,7.87E-05,0.000113964,0.000101089,0.000121832
7.06E-05,9.80E-05,0.000113249,0.000103474,0.000123262
7.20E-05,8.44E-05,0.000113726,0.000219822,0.000124216
9.51E-05,7.89E-05,0.000117779,0.000107527,0.000150681
0.00011301,0.0001266,0.00012064,0.00014019,0.000130415
0.000117302,0.000107765,0.000115633,0.000103474,0.000125408
0.000109673,0.000101328,0.000117302,0.000140667,0.000124931
9.49E-05,8.06E-05,0.000121355,0.000103474,0.000143051
0.00012064,7.84E-05,0.000115395,0.000138521,0.000123978
9.27E-05,7.70E-05,0.00011754,0.000104904,0.000127316
0.00010848,7.58E-05,0.000121117,0.000147581,0.000122786
7.99E-05,7.75E-05,0.000117779,0.000132561,0.000125647
7.30E-05,7.87E-05,0.000136137,0.00014329,0.000124454
0.000130177,0.000107765,0.00015521,0.000103235,0.000149012
0.000150919,0.00011158,0.00012064,0.000146866,0.000126362
0.00013423,9.01E-05,0.000119209,0.000103474,0.000127554
0.000118017,7.37E-05,0.000175476,0.000160217,0.000128031
0.000102997,7.89E-05,0.000141144,0.000147581,0.000149012
0.000121117,7.08E-05,0.000131369,9.87E-05,0.000134945
0.000140667,6.87E-05,0.000117779,9.66E-05,0.000128984
0.00010705,7.06E-05,0.000112534,9.42E-05,0.00013113
0.000116587,7.03E-05,0.000113249,9.47E-05,0.000128269
0.000132322,9.27E-05,0.000114918,0.000102997,0.000128269
0.000108004,0.000126362,0.000114441,9.56E-05,0.000123501
0.000106335,0.000129938,0.000111818,9.68E-05,0.000157356
9.99E-05,0.000107288,0.000115156,0.000165701,0.000149965
9.39E-05,8.34E-05,0.00011754,9.44E-05,0.000172615
8.73E-05,8.30E-05,0.00011754,0.000244617,0.00028038
9.82E-05,7.13E-05,0.000142097,0.000105381,0.000187159
7.70E-05,0.000118017,0.000122547,0.000103951,0.000161409
8.56E-05,7.25E-05,0.000116587,0.000102043,0.000147343
0.000381708,0.000251293,0.000113487,0.000101805,0.00014019
0.000156164,0.000157118,0.00011611,0.000100851,0.000134706
9.89E-05,0.000124216,0.000117302,0.000130415,0.000136137
8.30E-05,0.000100851,0.000118256,0.000115633,0.000137091
8.73E-05,8.49E-05,0.000117064,0.000104427,0.000130415
7.63E-05,8.11E-05,0.00011754,0.000102282,0.000136137
0.000122786,7.99E-05,0.000117779,9.97E-05,0.00013113
0.000110388,0.000114202,0.000118732,0.000117302,0.000136137
9.16E-05,9.51E-05,0.000118732,0.000100613,0.000135422
7.41E-05,8.13E-05,0.00011611,0.000142574,0.00013566
8.34E-05,8.30E-05,0.000119448,0.000102282,0.000136614
9.92E-05,7.96E-05,0.000117064,0.000153542,0.000135422
0.000102997,7.92E-05,0.000119686,0.000114918,0.000135899
0.000140667,8.30E-05,0.000142813,0.000104427,0.000144958
7.30E-05,0.000107288,0.000122786,0.000101566,0.000134468
8.11E-05,8.34E-05,0.000117064,0.000260115,0.000131607
0.000119925,0.000115395,0.000115871,0.000101328,0.000145674
8.68E-05,0.000105619,0.00011754,0.000141859,0.000135422
7.96E-05,9.39E-05,0.000115871,0.000253916,0.000249386
8.01E-05,0.00010705,0.000115633,0.000114918,0.000171423
0.000110149,8.68E-05,0.000118732,0.000102043,0.000142336
9.23E-05,0.000115156,0.000119209,9.99E-05,0.000137568
7.39E-05,7.61E-05,0.000116587,0.000103712,0.000134468
7.25E-05,7.65E-05,0.000118017,0.000288963,0.000130892
7.06E-05,7.53E-05,0.000118017,0.000116348,0.000132799
7.22E-05,7.39E-05,0.000118971,0.000113487,0.000133038
7.20E-05,7.39E-05,0.000130415,0.000104189,0.000132084
9.49E-05,8.63E-05,0.000128269,0.000105143,0.000130892
7.82E-05,9.85E-05,0.000121117,0.000101566,0.000130892
7.46E-05,7.87E-05,0.000146627,0.000248432,0.00013113
8.13E-05,8.65E-05,0.000121117,9.97E-05,0.000149012
7.08E-05,8.58E-05,0.00011754,0.000109434,0.000135422
0.000106096,7.94E-05,0.000117779,0.000101805,0.000131845
0.000106812,0.000101566,0.000117064,9.82E-05,0.000132561
8.03E-05,0.000105381,0.000117779,0.000101566,0.000130892
0.000104904,9.89E-05,0.000114441,0.00024128,0.000133514
9.56E-05,7.87E-05,0.000115633,0.000101089,0.000130892
0.000117064,0.000102997,0.000119209,0.000100613,0.0001297
0.000111818,0.000107527,0.000118494,0.000127554,0.000131607
8.01E-05,7.99E-05,0.000115633,0.000121593,0.00013113
7.49E-05,8.13E-05,0.000120401,0.000106335,0.000129461
7.20E-05,9.49E-05,0.000115871,0.000215054,0.000127792
0.000103235,9.20E-05,0.000117302,0.000127077,0.000128984
9.23E-05,9.37E-05,0.000144958,0.000101566,0.000129461
0.000114202,0.00028491,0.000160694,0.000100613,0.000153065
8.39E-05,0.000112295,0.000132322,9.92E-05,0.000140667
9.47E-05,0.000131369,0.000120878,0.000101089,0.000163078
8.58E-05,0.000123501,0.000118256,0.000101089,0.000358105
6.91E-05,0.000142336,0.000119448,0.000259638,0.000148535
7.30E-05,0.000168085,0.000116348,9.94E-05,0.000195265
8.13E-05,0.000124693,0.000116587,9.85E-05,0.000203848
7.77E-05,0.000108004,0.000117064,9.92E-05,0.000152349
8.99E-05,7.80E-05,0.000117302,9.97E-05,0.000170231
0.000138521,0.000102282,0.00011754,0.000104904,0.000136852
0.000123739,0.000101566,0.000117779,0.000114441,0.000132799
0.000118017,0.000117302,0.000116348,0.000105858,0.000131607
9.66E-05,0.000145674,0.000117302,0.000123024,0.000132084
7.89E-05,0.000101566,0.000118017,9.92E-05,0.000193119
9.68E-05,8.37E-05,0.000115633,0.000100136,0.000137568
0.000108957,7.80E-05,0.000127316,0.000102758,0.000132322
8.85E-05,0.000115633,0.000147343,9.97E-05,0.000132561
7.53E-05,7.99E-05,0.000123739,0.000100136,0.000135899
7.25E-05,8.30E-05,0.000119448,0.000239849,0.000142574
7.30E-05,0.000101328,0.000119686,9.85E-05,0.000166178
7.13E-05,0.000106335,0.000118732,0.000120163,0.000153542
6.99E-05,8.15E-05,0.00011754,0.000128269,0.000137091
7.08E-05,9.47E-05,0.000119448,0.000106812,0.000137329
7.01E-05,9.82E-05,0.000129461,0.00010252,0.000138044
7.20E-05,8.32E-05,0.000128984,0.000100613,0.000130892
9.25E-05,9.85E-05,0.000119925,0.000101089,0.000131845
0.000115633,7.68E-05,0.000119209,0.000119448,0.000130892
0.000126123,7.53E-05,0.000116348,0.000107527,0.000148773
9.97E-05,7.58E-05,0.000116587,0.00010252,0.000137806
7.92E-05,0.000113726,0.000118494,9.85E-05,0.000159979
7.37E-05,0.000100136,0.000116587,0.000160217,0.000133038
0.000122547,8.03E-05,0.000115633,0.000109434,0.000132084
0.000113249,7.63E-05,0.000144482,0.000101805,0.000129938
0.000124693,0.000133991,0.000119686,0.00011754,0.000132084
0.000109196,0.000118971,0.000120163,0.000108242,0.000164986
0.00010848,0.000128508,0.000117302,0.000101805,0.000151157
0.000106096,0.000127792,0.000115871,9.99E-05,0.000143051
9.16E-05,9.11E-05,0.00011754,0.000262022,0.00013423
7.68E-05,9.49E-05,0.000118971,0.000101089,0.000130653
0.000130415,9.08E-05,0.000115633,0.000100851,0.000135422
0.00012064,7.75E-05,0.000115871,9.99E-05,0.000157595
8.85E-05,8.25E-05,0.000115156,0.000100613,0.000245333
9.01E-05,9.47E-05,0.000117779,0.000124454,0.000136614
9.68E-05,7.72E-05,0.000157118,0.000109673,0.000152349
7.63E-05,7.49E-05,0.000117064,0.000100613,0.000173807
0.000230074,9.18E-05,0.000116348,0.00022769,0.000132084
0.000182629,0.000116825,0.00011754,0.000101566,0.00015521
9.08E-05,7.51E-05,0.000133276,0.000100136,0.000205994
9.56E-05,0.000101566,0.000128508,0.000108957,0.000183105
0.000115633,0.000106096,0.000119448,0.000160456,0.000146151
8.11E-05,9.06E-05,0.000120401,0.000130653,0.000133753
7.39E-05,9.37E-05,0.000118256,0.000179052,0.000130415
7.37E-05,8.32E-05,0.000114679,0.000144482,0.000157356
7.15E-05,9.47E-05,0.000113726,0.000129938,0.000133276
8.13E-05,7.92E-05,0.00011754,0.000138998,0.000140667
0.000102758,7.53E-05,0.000112057,0.000157118,0.000135422
9.87E-05,0.000104666,0.000115395,0.000131845,0.000134706
9.25E-05,9.99E-05,0.00011754,0.000131607,0.000130653
8.34E-05,9.11E-05,0.000118971,0.000130653,0.000130892
0.000101328,7.53E-05,0.00012207,0.000108957,0.000135899
9.97E-05,7.51E-05,0.000119686,0.000255585,0.000132561
