n=100,n=1000,n=10000,n=50000,n=100000
0.018432,0.060416,0.109568,0.321504,0.357376
0.02048,0.060416,0.108544,0.326656,0.36352
0.05728,0.063328,0.108544,0.328704,0.35936
0.018432,0.06144,0.108544,0.326592,0.359424
0.019392,0.060416,0.108544,0.329728,0.360448
0.018432,0.06144,0.109568,0.326656,0.36736
0.074624,0.166912,0.108544,0.32256,0.358304
0.059392,0.060416,0.108544,0.320512,0.361472
0.019456,0.06144,0.109568,0.318464,0.362496
0.018432,0.060416,0.109568,0.321408,0.354016
0.018432,0.388096,0.109568,0.326656,0.359424
0.124928,0.063488,0.108544,0.326656,0.364224
0.018432,0.060384,0.109312,0.31744,0.36352
0.017408,0.06144,0.108544,0.320512,0.355328
0.018432,0.06144,0.109568,0.326656,0.371552
0.074752,0.062368,0.108544,0.319488,0.3592
0.018432,0.061344,0.109568,0.318464,0.355328
0.018432,0.060416,0.109568,0.326656,0.359328
0.018432,0.060416,0.108544,0.326656,0.35808
0.121856,0.060416,0.109568,0.329728,0.355168
0.018432,0.06144,0.109344,0.323584,0.3584
0.019456,0.060416,0.109568,0.32768,0.359424
0.072704,0.062464,0.109536,0.320512,0.359424
0.018432,0.285664,0.109568,0.31744,0.357376
0.022528,0.062464,0.108544,0.3328,0.354304
0.018432,0.065536,0.118624,0.32768,0.412672
0.052224,0.06128,0.11264,0.320512,0.360448
0.018432,0.137216,0.114688,0.326656,0.363264
0.018432,0.06144,0.11264,0.318464,0.360416
0.043072,0.110592,0.11264,0.323584,0.360448
0.018432,0.060416,0.11264,0.210944,0.357184
0.05632,0.062464,0.11248,0.195584,0.3584
0.018432,0.060416,0.11264,0.200704,0.36352
0.023552,0.217088,0.115712,0.196608,0.367392
0.018432,0.06656,0.113568,0.195584,0.35328
0.018432,0.06144,0.108544,0.197472,0.355328
0.022528,0.062464,0.109536,0.196608,0.354304
0.05632,0.433152,0.108544,0.195584,0.355328
0.017408,0.06144,0.109536,0.205568,0.363488
0.02048,0.06144,0.108544,0.201664,0.357376
0.022432,0.06144,0.108544,0.200608,0.356352
0.019456,0.114688,0.108544,0.202752,0.354304
0.032768,0.060416,0.109568,0.197632,0.362496
0.019456,0.061376,0.109568,0.25088,0.402432
0.032768,0.060416,0.109568,0.201728,0.358208
0.02048,0.52736,0.109568,0.196608,0.361472
0.018432,0.06144,0.126976,0.200704,0.3584
0.019264,0.11776,0.153472,0.200704,0.362496
0.018432,0.063488,0.109472,0.200704,0.3584
0.018432,0.06144,0.109472,0.20048,0.3584
0.018432,0.061408,0.109568,0.196608,0.362496
0.018432,0.060416,0.11264,0.200704,0.360384
0.022528,0.060416,0.109568,0.19968,0.352064
0.018432,0.06144,0.10944,0.211968,0.375808
0.018432,0.060416,0.113664,0.200704,0.358304
0.018432,0.060416,0.10944,0.195584,0.357376
0.018432,0.060416,0.108544,0.196544,0.362496
0.017408,0.06144,0.109568,0.196608,0.359104
0.018432,0.064512,0.109568,0.195328,0.36352
0.018432,0.06144,0.109408,0.200576,0.361472
0.018432,0.06144,0.110592,0.200704,0.356192
0.018432,0.061344,0.108544,0.196416,0.359424
0.018432,0.060416,0.139264,0.196608,0.358112
0.018304,0.060416,0.113664,0.196608,0.359424
0.018432,0.06144,0.108544,0.195584,0.3552
0.017408,0.061344,0.109568,0.196608,0.357376
0.018432,0.060416,0.109568,0.198656,0.35328
0.019392,0.06144,0.109472,0.196288,0.362496
0.018432,0.06144,0.109568,0.194208,0.358208
0.018432,0.060416,0.145408,0.200672,0.356256
0.018336,0.114688,0.108544,0.20064,0.364544
0.018432,0.061312,0.136192,0.197632,0.359424
0.018432,0.061408,0.11264,0.197632,0.357376
0.018432,0.06144,0.108544,0.200704,0.418816
0.018432,0.06128,0.112576,0.20064,0.356352
0.018432,0.060416,0.116736,0.200576,0.367616
0.019456,0.060416,0.110592,0.200704,0.360448
0.018432,0.060416,0.13824,0.202752,0.354304
0.018432,0.06144,0.11264,0.195584,0.3584
0.018432,0.060416,0.137216,0.1984,0.364544
0.018432,0.06144,0.11264,0.198496,0.364512
0.018432,0.06144,0.10848,0.199648,0.365568
0.018432,0.062304,0.135168,0.196608,0.362208
0.018432,0.060416,0.111616,0.19456,0.366592
0.018336,0.06144,0.11264,0.19968,0.36336
0.018432,0.06144,0.108544,0.200448,0.364544
0.017408,0.06144,0.11264,0.197632,0.36352
0.018432,0.060416,0.113568,0.200704,0.36864
0.018432,0.061344,0.111616,0.200576,0.365568
0.018432,0.06144,0.109568,0.196608,0.3584
0.018432,0.06144,0.109568,0.20064,0.356224
0.01824,0.063328,0.108544,0.196608,0.360384
0.0184,0.06144,0.111616,0.200512,0.3584
0.018432,0.060416,0.126976,0.200416,0.366592
0.017408,0.06128,0.12288,0.196384,0.362496
0.018432,0.116736,0.124928,0.195584,0.361408
0.0184,0.06144,0.109568,0.194304,0.35712
0.018432,0.063488,0.109568,0.19968,0.362368
0.019456,0.061408,0.109568,0.195584,0.376832
0.018432,0.061312,0.109568,0.19968,0.361472
0.018432,0.063488,0.109568,0.199552,0.364544
0.018432,0.06144,0.109568,0.195424,0.365472
0.018432,0.061248,0.108544,0.200704,0.35328
0.018432,0.060416,0.108544,0.19968,0.360448
0.018432,0.062304,0.109536,0.195584,0.352256
0.017408,0.062464,0.109568,0.19456,0.353184
0.018432,0.06144,0.108544,0.19456,0.358336
0.018432,0.06144,0.109568,0.19968,0.360448
0.018432,0.06144,0.109568,0.199488,0.355136
0.018432,0.06144,0.109536,0.19968,0.358112
0.018432,0.06144,0.109568,0.201728,0.359264
0.018368,0.06144,0.109408,0.19648,0.37376
0.018432,0.06144,0.109536,0.195552,0.401408
0.018432,0.06144,0.108544,0.196608,0.355136
0.019264,0.06144,0.109568,0.199392,0.356352
0.018368,0.061376,0.108544,0.196352,0.36144
0.018432,0.06144,0.108544,0.195584,0.361472
0.018432,0.06144,0.108544,0.195584,0.360448
0.018432,0.06144,0.108544,0.193536,0.357344
0.018432,0.06144,0.109568,0.199488,0.359168
0.018432,0.06144,0.109568,0.199456,0.360448
0.018432,0.060384,0.109568,0.195424,0.3584
0.018432,0.060416,0.109568,0.19968,0.361472
0.02048,0.062336,0.109568,0.195584,0.354272
0.018432,0.06144,0.108544,0.193536,0.355328
0.018432,0.060416,0.109568,0.200704,0.359424
0.020448,0.060416,0.109568,0.195584,0.360448
0.019456,0.112512,0.108544,0.19968,0.3584
0.018432,0.06144,0.108544,0.19968,0.361472
0.017408,0.063488,0.109568,0.193536,0.367616
0.019456,0.060416,0.109568,0.19968,0.361248
0.018432,0.06144,0.109568,0.202752,0.358272
0.018432,0.063488,0.108544,0.195488,0.357376
0.017408,0.060416,0.109504,0.202752,0.361472
0.018432,0.11248,0.109504,0.201728,0.365408
0.018432,0.061312,0.108544,0.19968,0.356352
0.024576,0.06144,0.109568,0.19856,0.354176
0.027648,0.062464,0.109536,0.220928,0.356352
0.018432,0.060416,0.108544,0.199488,0.356128
0.019328,0.063424,0.109568,0.201728,0.359424
0.022528,0.06144,0.109568,0.20352,0.355104
0.018432,0.06144,0.108544,0.196608,0.357376
0.018432,0.06144,0.109568,0.195584,0.360128
0.018432,0.061376,0.109568,0.19456,0.36352
0.018432,0.06144,0.109408,0.227328,0.355136
0.019456,0.06144,0.108544,0.19456,0.361472
0.018368,0.061344,0.125952,0.196608,0.358208
0.017408,0.060416,0.109568,0.200448,0.364544
0.018432,0.06128,0.109568,0.201568,0.356256
0.019456,0.06144,0.109568,0.195584,0.36544
0.018432,0.061344,0.109568,0.196576,0.3584
0.018432,0.060416,0.109568,0.19456,0.360448
0.018368,0.06144,0.109568,0.201472,0.359424
0.019392,0.062368,0.109504,0.19968,0.356352
0.017408,0.060416,0.108544,0.20272,0.359424
0.018432,0.06448,0.108544,0.198656,0.354304
0.018432,0.063488,0.109568,0.197632,0.355232
0.019456,0.060416,0.108544,0.19968,0.356064
0.018432,0.060416,0.109408,0.198656,0.362496
0.018432,0.060416,0.109344,0.223232,0.3584
0.019456,0.06144,0.109568,0.19968,0.366592
0.019456,0.061248,0.108544,0.227328,0.365568
0.019296,0.059392,0.109568,0.203776,0.408576
0.019456,0.06144,0.109312,0.227008,0.364384
0.018432,0.059392,0.108544,0.19968,0.359104
0.0184,0.060416,0.109568,0.196288,0.355328
0.018432,0.06128,0.109536,0.19968,0.36144
0.018432,0.060416,0.109568,0.19968,0.356352
0.019456,0.060416,0.114688,0.202752,0.360448
0.018432,0.06144,0.108544,0.197632,0.356352
0.019456,0.060416,0.108544,0.202752,0.355328
0.019456,0.12592,0.108544,0.19728,0.3584
0.024576,0.063488,0.109568,0.193536,0.360256
0.01936,0.063488,0.109568,0.195488,0.361472
0.021504,0.06144,0.108544,0.193536,0.359168
0.018432,0.060416,0.108544,0.196512,0.357376
0.019456,0.060416,0.109568,0.195584,0.356352
0.021504,0.060416,0.108544,0.19968,0.405504
0.018432,0.060416,0.108544,0.195584,0.361472
0.019456,0.06144,0.109568,0.19744,0.36352
0.018432,0.060416,0.108544,0.19456,0.357376
0.017408,0.061408,0.109408,0.19968,0.356352
0.018432,0.060416,0.109568,0.19968,0.3584
0.021504,0.060416,0.109504,0.19952,0.357248
0.021504,0.060416,0.109536,0.19968,0.355328
0.02048,0.060416,0.109504,0.199392,0.354144
0.018432,0.06144,0.109568,0.195584,0.3584
0.017408,0.060416,0.108544,0.198656,0.364384
0.017408,0.061312,0.109472,0.193536,0.360448
0.018432,0.060416,0.10944,0.19456,0.3584
0.019456,0.06144,0.108544,0.193536,0.35328
0.017408,0.060416,0.108544,0.198656,0.36352
0.018432,0.060416,0.109504,0.19968,0.3584
0.018432,0.06144,0.108544,0.227328,0.35824
0.019456,0.060416,0.109568,0.199616,0.359424
0.018432,0.063488,0.108544,0.20144,0.362336
0.018432,0.06144,0.108544,0.202752,0.359424
0.018432,0.111616,0.108544,0.2048,0.354304
0.018432,0.06144,0.109504,0.195584,0.355328
0.018432,0.060416,0.109504,0.19968,0.356352
0.018432,0.06336,0.109568,0.19456,0.357376
0.018432,0.06144,0.108544,0.19968,0.356352
0.03584,0.113664,0.108544,0.198656,0.362368
0.019456,0.063488,0.109568,0.194432,0.358208
0.018432,0.062464,0.108544,0.197376,0.359424
0.018432,0.062464,0.109408,0.198656,0.356352
0.018432,0.11264,0.109568,0.198656,0.359424
0.018432,0.06144,0.109472,0.197632,0.355328
0.019328,0.06144,0.109536,0.195296,0.355328
0.021504,0.061376,0.109568,0.196608,0.35328
0.018432,0.067584,0.109568,0.202752,0.361472
0.019456,0.070656,0.108544,0.196352,0.354208
0.027648,0.061408,0.108544,0.193536,0.356352
0.04608,0.06144,0.109408,0.197632,0.362496
0.064512,0.060416,0.108544,0.198656,0.354272
0.018432,0.060416,0.108544,0.196608,0.3584
0.017408,0.06144,0.109536,0.217088,0.360448
0.031744,0.06144,0.108544,0.197632,0.360352
0.018432,0.06656,0.10848,0.192512,0.363424
0.017408,0.064512,0.108544,0.195424,0.356352
0.019456,0.063488,0.109376,0.198656,0.359424
0.018432,0.063488,0.109568,0.19968,0.355328
0.03072,0.062464,0.111552,0.19456,0.356128
0.017408,0.063488,0.108544,0.19968,0.362496
0.018432,0.061312,0.108544,0.200544,0.3584
0.018272,0.060416,0.108448,0.195296,0.359424
0.018432,0.060416,0.108544,0.195584,0.357376
0.103264,0.06144,0.108544,0.193536,0.38912
0.018432,0.060416,0.108544,0.202752,0.35328
0.017408,0.06144,0.108544,0.202784,0.3584
0.018432,0.060416,0.108544,0.201728,0.365568
0.077824,0.06144,0.109568,0.19552,0.361472
0.018432,0.06144,0.10752,0.199552,0.361472
0.017408,0.060416,0.108544,0.19536,0.362432
0.018432,0.060416,0.109344,0.19456,0.357376
0.017408,0.060416,0.108544,0.19456,0.360448
0.018432,0.060416,0.108544,0.19936,0.360448
0.018432,0.06144,0.108544,0.199552,0.356352
0.017408,0.06144,0.109344,0.193472,0.357376
0.018432,0.06144,0.109408,0.195584,0.368448
0.068608,0.06144,0.10944,0.22112,0.349952
0.019456,0.06144,0.109568,0.196608,0.36352
0.018432,0.06144,0.109568,0.196576,0.357376
0.018432,0.060416,0.108544,0.19456,0.355328
0.024576,0.060416,0.108544,0.193536,0.412544
0.018272,0.060416,0.108544,0.19456,0.356352
0.067584,0.06144,0.10944,0.198336,0.360448
0.018432,0.061312,0.108544,0.200512,0.362464
0.017408,0.06144,0.108544,0.195584,0.35328
0.078848,0.06144,0.108544,0.19968,0.35728
0.018432,0.060288,0.108544,0.194496,0.4096
0.018432,0.060416,0.109472,0.198656,0.360448
0.017408,0.06128,0.109568,0.200704,0.356
0.091136,0.06144,0.108544,0.22608,0.36352
0.068608,0.06144,0.108544,0.19968,0.369664
0.019456,0.060416,0.108544,0.198656,0.362144
0.019456,0.06144,0.109568,0.22112,0.359424
0.018432,0.060416,0.109472,0.226304,0.3584
0.067616,0.060416,0.109568,0.198656,0.352224
0.019456,0.063488,0.108544,0.19968,0.359424
0.020448,0.063488,0.108544,0.195584,0.350208
0.02048,0.060416,0.108544,0.194432,0.359168
0.018432,0.060416,0.109568,0.22016,0.357376
0.018432,0.060288,0.108544,0.195584,0.350208
0.018432,0.06144,0.108544,0.195584,0.35296
0.023552,0.063488,0.109472,0.199488,0.407552
0.017408,0.06144,0.108544,0.19456,0.35328
0.067584,0.060416,0.109568,0.197632,0.357376
0.018432,0.060416,0.108544,0.202752,0.34816
0.021504,0.067584,0.10848,0.197632,0.35328
0.018432,0.060416,0.108544,0.201728,0.352256
0.11264,0.060416,0.10944,0.201728,0.353056
0.02048,0.06128,0.12288,0.198656,0.354048
0.070656,0.064512,0.109568,0.195584,0.351104
0.019296,0.060416,0.109568,0.196608,0.351136
0.018432,0.06128,0.108544,0.201728,0.351232
0.018432,0.06144,0.109568,0.222208,0.358208
0.018432,0.060416,0.108544,0.193536,0.35328
0.018272,0.060416,0.109504,0.194528,0.357376
0.06144,0.060416,0.109568,0.198656,0.351232
0.018432,0.06144,0.109568,0.199616,0.41472
0.017408,0.061408,0.108544,0.19968,0.352256
0.018432,0.061312,0.108544,0.199424,0.354304
0.078848,0.060416,0.109504,0.19968,0.355328
0.018432,0.059392,0.109408,0.19968,0.36352
0.019456,0.06144,0.109504,0.195328,0.3584
0.018432,0.062368,0.108544,0.195584,0.349184
0.017408,0.060416,0.108544,0.199552,0.351232
0.018432,0.060416,0.109568,0.19968,0.355168
0.018432,0.06144,0.109568,0.195584,0.350208
0.022336,0.060416,0.108544,0.198656,0.355296
0.017408,0.06128,0.109504,0.19968,0.362496
0.017408,0.060416,0.108544,0.194496,0.357376
0.018432,0.060416,0.109504,0.198656,0.35536
0.06656,0.062464,0.10944,0.196416,0.356096
0.018432,0.060416,0.108544,0.19968,0.34816
0.060352,0.06144,0.109472,0.22,0.346112
0.022528,0.06144,0.109504,0.195264,0.355328
0.017408,0.06144,0.109568,0.19456,0.354304
0.018432,0.060416,0.109344,0.198656,0.359296
0.11968,0.11264,0.109504,0.195488,0.361472
0.018432,0.060416,0.108544,0.198656,0.35328
0.018432,0.060416,0.108544,0.200704,0.350208
0.018432,0.111616,0.108544,0.19552,0.352192
0.018432,0.062432,0.108544,0.198656,0.355328
0.018432,0.062464,0.108544,0.198656,0.352256
0.080896,0.060416,0.108544,0.19968,0.355328
0.018432,0.060416,0.108544,0.196256,0.3584
0.018432,0.060416,0.109568,0.201472,0.353088
0.018432,0.061376,0.108544,0.22016,0.369344
0.106336,0.060416,0.108544,0.201728,0.356192
0.019456,0.06144,0.108544,0.201728,0.34816
0.017408,0.060416,0.108544,0.200704,0.357376
0.058368,0.065536,0.10848,0.202432,0.352256
0.018336,0.06144,0.108544,0.199488,0.355008
0.059392,0.061312,0.108544,0.198656,0.352256
0.021504,0.061312,0.108544,0.194208,0.352256
0.017408,0.062464,0.108544,0.19456,0.35328
0.018432,0.060416,0.109344,0.200704,0.364544
0.080896,0.060416,0.108544,0.195584,0.356352
0.018432,0.060416,0.108544,0.198368,0.413568
0.021504,0.060416,0.108544,0.195584,0.361312
0.031744,0.108544,0.109536,0.195264,0.36352
0.018432,0.060416,0.108544,0.195584,0.353248
0.017408,0.060416,0.109568,0.193472,0.359424
0.018304,0.063488,0.108544,0.197632,0.357376
0.019456,0.060416,0.108544,0.19536,0.362496
0.126976,0.060416,0.109568,0.193536,0.360416
0.019328,0.06144,0.10944,0.198656,0.35328
0.019456,0.06144,0.108544,0.194304,0.357376
0.018432,0.06144,0.108544,0.198656,0.37888
0.125952,0.063488,0.109472,0.199328,0.361472
0.018432,0.113664,0.109536,0.195328,0.359424
0.018432,0.06144,0.109568,0.194432,0.351232
0.077824,0.060416,0.108544,0.19456,0.356352
0.018432,0.115712,0.108544,0.19456,0.351232
0.018432,0.060416,0.109472,0.19456,0.353984
0.018432,0.060352,0.109568,0.197632,0.359424
0.053248,0.11248,0.108544,0.19968,0.357216
0.018432,0.06144,0.108544,0.19968,0.349184
0.018432,0.070656,0.108544,0.192512,0.35328
0.017408,0.06144,0.108544,0.198656,0.356352
0.105472,0.061312,0.108544,0.194368,0.359232
0.019456,0.06144,0.156672,0.195584,0.352256
0.018432,0.061216,0.108544,0.200448,0.353248
0.0184,0.060416,0.10752,0.196256,0.3584
0.06752,0.06144,0.114688,0.19968,0.357216
0.018432,0.06144,0.111616,0.194336,0.352256
0.06656,0.060416,0.108544,0.194528,0.352256
0.01824,0.062464,0.108544,0.24576,0.354304
0.017408,0.060416,0.10944,0.195584,0.379904
0.072704,0.06144,0.111616,0.24576,0.357376
0.017408,0.060416,0.115712,0.200704,0.354304
0.017408,0.060416,0.116736,0.199584,0.354016
0.093184,0.060416,0.108544,0.198656,0.350208
0.018432,0.061312,0.111616,0.196608,0.357376
0.017408,0.060416,0.111616,0.196448,0.350208
0.017408,0.06144,0.111616,0.198656,0.351232
0.018432,0.06144,0.111488,0.19968,0.35424
0.051264,0.06144,0.111616,0.19968,0.380928
0.05824,0.06144,0.108544,0.198528,0.351232
0.018336,0.061248,0.109536,0.199584,0.356352
0.018432,0.060416,0.108544,0.197632,0.362496
0.018432,0.06144,0.108544,0.199392,0.350048
0.08192,0.060416,0.108544,0.195584,0.351232
0.018432,0.060416,0.108544,0.19456,0.356352
0.018432,0.060416,0.109472,0.198656,0.355328
0.0184,0.065472,0.108544,0.19968,0.35328
0.114688,0.067584,0.108544,0.199552,0.351232
0.023552,0.06144,0.108544,0.19968,0.359264
0.018432,0.060416,0.10944,0.203776,0.349088
0.027648,0.060416,0.108544,0.195584,0.384736
0.018432,0.06128,0.108544,0.198656,0.355168
0.018432,0.060416,0.109568,0.197632,0.349184
0.018432,0.060416,0.108544,0.194496,0.356352
0.052224,0.060416,0.108544,0.198656,0.35328
0.065504,0.06144,0.109504,0.195584,0.357376
0.017408,0.06144,0.108544,0.19968,0.355328
0.018432,0.060416,0.108544,0.195584,0.354304
0.018432,0.06144,0.108544,0.199392,0.354304
0.090976,0.06144,0.108544,0.19968,0.355328
0.018336,0.060416,0.108544,0.198656,0.352256
0.018432,0.06144,0.108544,0.19456,0.37376
0.017408,0.061248,0.109408,0.198656,0.378784
0.018304,0.061344,0.108544,0.19968,0.352192
0.07392,0.065536,0.108544,0.195488,0.350208
0.019456,0.069632,0.108544,0.19456,0.355328
0.019328,0.062464,0.108544,0.193536,0.352256
0.065536,0.060416,0.109536,0.243712,0.350208
0.018432,0.06144,0.108544,0.19968,0.35632
0.018432,0.060416,0.108544,0.19456,0.352256
0.02048,0.061312,0.108544,0.245536,0.35328
0.119808,0.062336,0.108544,0.198656,0.354208
0.018432,0.060416,0.108544,0.198656,0.364544
0.018432,0.061248,0.109536,0.198656,0.352064
0.052224,0.060416,0.108544,0.195552,0.359424
0.018432,0.060416,0.109472,0.19968,0.352256
0.018432,0.06144,0.108544,0.199424,0.3584
0.019456,0.06144,0.108544,0.25088,0.349184
0.067584,0.060416,0.109536,0.196608,0.365568
0.018432,0.060416,0.109568,0.193536,0.353216
0.018432,0.06144,0.108544,0.193536,0.356352
0.018432,0.06144,0.109472,0.199584,0.360448
0.090112,0.060416,0.108544,0.195392,0.360448
0.0256,0.060416,0.108544,0.198656,0.355328
0.031648,0.06144,0.108544,0.210944,0.357376
0.02048,0.06144,0.109568,0.19456,0.352256
0.027616,0.060416,0.108544,0.198656,0.361216
0.027648,0.060416,0.109568,0.19968,0.357376
0.027648,0.060416,0.108544,0.193536,0.358368
0.049152,0.06144,0.108544,0.192512,0.355296
0.018272,0.060416,0.109568,0.199648,0.35328
0.047104,0.06144,0.108544,0.198656,0.355328
0.017408,0.095232,0.109568,0.19456,0.354304
0.019456,0.060416,0.108544,0.193536,0.352256
0.01936,0.062464,0.108544,0.198656,0.355328
0.018432,0.06144,0.109536,0.19456,0.355104
0.019456,0.06144,0.108544,0.199552,0.355328
0.018304,0.06144,0.109504,0.19424,0.360256
0.018432,0.060416,0.109408,0.198656,0.362496
0.02048,0.108384,0.108544,0.19968,0.36336
0.018432,0.062464,0.108544,0.196608,0.371712
0.01936,0.068448,0.10752,0.198656,0.36352
0.018432,0.064448,0.108544,0.199552,0.361376
0.017408,0.06144,0.108544,0.195456,0.366528
0.027648,0.060416,0.108544,0.198656,0.36352
0.018432,0.094208,0.108544,0.195584,0.359424
0.027584,0.060416,0.108544,0.198656,0.364544
0.019456,0.060416,0.108544,0.19968,0.408576
0.018432,0.06144,0.109376,0.198656,0.359424
0.018432,0.06144,0.108544,0.19456,0.368352
0.018432,0.060288,0.108544,0.19968,0.374784
0.019456,0.06144,0.10944,0.198656,0.3584
0.021504,0.060416,0.108544,0.198656,0.360448
0.018432,0.061376,0.108544,0.199488,0.36352
0.021504,0.06032,0.108544,0.19456,0.359424
0.017408,0.060416,0.108544,0.19456,0.362496
0.033792,0.060416,0.109568,0.198656,0.421888
0.019456,0.060416,0.108544,0.19968,0.366592
0.047104,0.060416,0.108544,0.19456,0.36864
0.018368,0.061344,0.108544,0.199424,0.369664
0.019456,0.060416,0.108544,0.197632,0.366592
0.019456,0.060416,0.108544,0.201728,0.360448
0.018432,0.060416,0.108544,0.200416,0.362496
0.019456,0.060416,0.109504,0.197344,0.361184
0.017408,0.089088,0.108544,0.195584,0.365376
0.069632,0.060416,0.109536,0.198656,0.367392
0.021504,0.090112,0.109568,0.198656,0.364544
0.019456,0.06144,0.109568,0.195584,0.393216
0.049152,0.06144,0.108544,0.19968,0.370464
0.018432,0.06144,0.109568,0.193536,0.360448
0.02048,0.060416,0.108544,0.198528,0.359424
0.017408,0.060416,0.10944,0.198656,0.364544
0.017408,0.06448,0.108544,0.1944,0.360416
0.01936,0.06144,0.108544,0.198656,0.36352
0.017408,0.060416,0.108544,0.19456,0.365568
0.024576,0.062464,0.108544,0.19968,0.36864
0.019456,0.060416,0.109568,0.19456,0.360448
0.033792,0.060416,0.108544,0.198656,0.36864
0.018432,0.060416,0.109504,0.200576,0.391168
0.019456,0.060416,0.108544,0.198656,0.364288
0.017408,0.06144,0.109568,0.195296,0.36864
0.019456,0.060416,0.108544,0.198656,0.367616
0.023552,0.063488,0.108544,0.199456,0.384
0.019456,0.061312,0.108544,0.19424,0.3584
0.018432,0.060416,0.109472,0.19968,0.359424
0.025504,0.060416,0.109568,0.195584,0.361472
0.02048,0.060416,0.109568,0.195584,0.360448
